user_idx,category,estimated_monthly_saving,spend_vs_benchmark_ratio,category_acceptance_rate,user_has_reduced_before,goal_months_remaining,gap_to_goal,category_priority_rank,category_type,relevance
4670,entertainment,6373.92,0.7814,0.65,1,6,175324.35,3,1.0,4
4670,utilities,564.39,1.2232,0.25,0,6,175324.35,5,0.1,0
4670,healthcare,476.43,1.4832,0.15,0,6,175324.35,7,0.05,0
4670,investments,439.41,0.9694,0.2,0,6,175324.35,1,0.3,0
4670,fuel,1100.45,0.7899,0.4,1,6,175324.35,8,0.45,1
4671,food,2906.08,0.8404,0.45,0,12,3533.09,4,0.5,1
4671,groceries,93.26,0.8302,0.3,0,12,3533.09,5,0.15,0
4671,transport,2122.51,1.0737,0.35,1,12,3533.09,6,0.4,2
4671,shopping,11284.13,1.0045,0.6,1,12,3533.09,2,0.9,4
4671,entertainment,14193.88,1.2673,0.65,0,12,3533.09,3,1.0,3
4671,utilities,69.8,0.7717,0.25,0,12,3533.09,8,0.1,0
4671,healthcare,1049.55,1.5268,0.15,0,12,3533.09,7,0.05,0
4671,investments,2295.2,1.2565,0.2,1,12,3533.09,1,0.3,2
4671,fuel,1227.8,0.804,0.4,0,12,3533.09,9,0.45,0
4672,food,8858.32,1.6054,0.45,1,24,231991.28,3,0.5,3
4672,groceries,74.57,0.9786,0.3,0,24,231991.28,4,0.15,0
4672,transport,3141.78,1.1843,0.35,0,24,231991.28,5,0.4,1
4672,shopping,16446.7,1.2472,0.6,0,24,231991.28,2,0.9,3
4672,entertainment,4561.64,0.5066,0.65,0,24,231991.28,6,1.0,2
4672,utilities,57.94,0.8058,0.25,0,24,231991.28,8,0.1,0
4672,healthcare,385.93,1.3054,0.15,0,24,231991.28,9,0.05,0
4672,investments,1909.18,1.1849,0.2,1,24,231991.28,1,0.3,2
4672,fuel,1183.7,0.9677,0.4,0,24,231991.28,7,0.45,0
4673,food,1659.93,0.6205,0.45,1,3,21360.48,7,0.5,2
4673,groceries,808.87,1.1333,0.3,1,3,21360.48,4,0.15,1
4673,transport,4267.95,1.6097,0.35,1,3,21360.48,3,0.4,2
4673,shopping,8463.12,0.7783,0.6,0,3,21360.48,2,0.9,3
4673,entertainment,4665.48,0.5949,0.65,1,3,21360.48,5,1.0,3
4673,utilities,593.65,1.2198,0.25,0,3,21360.48,6,0.1,0
4673,healthcare,765.24,1.6711,0.15,0,3,21360.48,8,0.05,0
4673,investments,359.96,0.9173,0.2,1,3,21360.48,1,0.3,1
4673,fuel,928.18,0.7576,0.4,0,3,21360.48,9,0.45,0
4674,food,3539.44,1.252,0.45,0,18,80307.5,3,0.5,1
4674,groceries,104.4,1.0277,0.3,1,18,80307.5,5,0.15,1
4674,transport,1141.35,0.9028,0.35,1,18,80307.5,8,0.4,1
4674,shopping,7113.84,0.9252,0.6,1,18,80307.5,2,0.9,4
4674,entertainment,9977.05,1.4934,0.65,1,18,80307.5,1,1.0,4
4674,utilities,381.39,1.2572,0.25,1,18,80307.5,6,0.1,1
4674,healthcare,186.17,1.3758,0.15,0,18,80307.5,9,0.05,0
4674,investments,117.71,0.4614,0.2,1,18,80307.5,4,0.3,1
4674,fuel,1552.93,1.1737,0.4,1,18,80307.5,7,0.45,2
4675,food,3117.58,1.0843,0.45,1,6,316722.8,4,0.5,2
4675,groceries,1223.82,1.2201,0.3,1,6,316722.8,5,0.15,1
4675,transport,1948.62,0.9648,0.35,1,6,316722.8,7,0.4,2
4675,shopping,13700.72,1.0533,0.6,1,6,316722.8,2,0.9,4
4675,entertainment,18590.99,1.429,0.65,0,6,316722.8,3,1.0,3
4675,utilities,773.52,1.1039,0.25,0,6,316722.8,6,0.1,0
4675,healthcare,1460.26,1.745,0.15,0,6,316722.8,8,0.05,0
4675,investments,2172.6,1.1258,0.2,0,6,316722.8,1,0.3,1
4675,fuel,1272.69,0.7131,0.4,1,6,316722.8,9,0.45,1
4676,food,2123.28,0.7751,0.45,0,12,1769.31,4,0.5,1
4676,groceries,176.99,0.7497,0.3,0,12,1769.31,7,0.15,0
4676,transport,1641.38,1.0285,0.35,0,12,1769.31,6,0.4,1
4676,shopping,7532.04,0.7874,0.6,0,12,1769.31,1,0.9,3
4676,entertainment,7321.78,1.0982,0.65,1,12,1769.31,2,1.0,4
4676,utilities,140.94,0.8092,0.25,0,12,1769.31,8,0.1,0
4676,healthcare,62.34,0.6409,0.15,1,12,1769.31,9,0.05,1
4676,investments,409.35,0.5581,0.2,1,12,1769.31,3,0.3,1
4676,fuel,2413.39,1.2485,0.4,1,12,1769.31,5,0.45,2
4677,food,2859.52,0.8814,0.45,0,24,163443.65,2,0.5,1
4677,groceries,87.64,0.9035,0.3,1,24,163443.65,8,0.15,1
4677,transport,2825.77,1.2529,0.35,1,24,163443.65,6,0.4,2
4677,shopping,4924.19,0.7035,0.6,0,24,163443.65,3,0.9,2
4677,entertainment,5706.92,1.3301,0.65,1,24,163443.65,4,1.0,4
4677,utilities,538.22,1.2423,0.25,0,24,163443.65,5,0.1,0
4677,healthcare,23.33,0.5681,0.15,1,24,163443.65,9,0.05,1
4677,investments,2579.08,1.6677,0.2,0,24,163443.65,1,0.3,1
4677,fuel,2881.54,1.2999,0.4,0,24,163443.65,7,0.45,1
4678,food,1168.53,0.5984,0.45,0,3,14890.24,7,0.5,0
4678,groceries,523.57,1.1358,0.3,1,3,14890.24,4,0.15,1
4678,transport,3031.69,1.5879,0.35,0,3,14890.24,3,0.4,1
4678,shopping,3834.65,0.5051,0.6,1,3,14890.24,5,0.9,3
4678,entertainment,4133.42,0.8325,0.65,0,3,14890.24,2,1.0,2
4678,utilities,64.22,0.586,0.25,0,3,14890.24,8,0.1,0
4678,healthcare,7.37,0.1678,0.15,0,3,14890.24,9,0.05,0
4678,investments,1288.15,1.3031,0.2,1,3,14890.24,1,0.3,1
4678,fuel,1877.26,1.3939,0.4,1,3,14890.24,6,0.45,2
4679,food,3965.21,1.3976,0.45,0,18,87099.46,3,0.5,1
4679,groceries,70.15,0.9761,0.3,0,18,87099.46,4,0.15,0
4679,transport,1462.05,1.0972,0.35,1,18,87099.46,5,0.4,1
4679,shopping,11861.77,1.3407,0.6,0,18,87099.46,2,0.9,3
4679,entertainment,2624.37,0.4216,0.65,1,18,87099.46,6,1.0,3
4679,utilities,53.74,0.7973,0.25,0,18,87099.46,7,0.1,0
4679,healthcare,33.36,1.094,0.15,0,18,87099.46,9,0.05,0
4679,investments,1396.59,1.2941,0.2,1,18,87099.46,1,0.3,1
4679,fuel,902.44,0.8545,0.4,0,18,87099.46,8,0.45,0
4680,food,10420.11,1.6456,0.45,1,6,239992.23,3,0.5,3
4680,groceries,98.28,0.8981,0.3,0,6,239992.23,5,0.15,0
4680,transport,1823.86,0.938,0.35,0,6,239992.23,7,0.4,1
4680,shopping,10205.57,0.9541,0.6,0,6,239992.23,2,0.9,3
4680,entertainment,9291.59,1.0512,0.65,1,6,239992.23,4,1.0,4
4680,utilities,60.39,0.7087,0.25,0,6,239992.23,8,0.1,0
4680,healthcare,12.91,0.5067,0.15,0,6,239992.23,9,0.05,0
4680,investments,334.2,0.8607,0.2,0,6,239992.23,1,0.3,0
4680,fuel,3240.15,1.2929,0.4,1,6,239992.23,6,0.45,2
4681,food,5417.14,1.3645,0.45,1,12,2937.25,3,0.5,3
4681,groceries,84.76,0.7572,0.3,1,12,2937.25,6,0.15,1
4681,transport,3273.46,1.4204,0.35,0,12,2937.25,5,0.4,1
4681,shopping,17635.56,1.2506,0.6,0,12,2937.25,1,0.9,3
4681,entertainment,7228.49,0.9398,0.65,1,12,2937.25,4,1.0,4
4681,utilities,55.98,0.7768,0.25,0,12,2937.25,9,0.1,0
4681,healthcare,780.15,1.557,0.15,0,12,2937.25,8,0.05,0
4681,investments,388.68,0.9524,0.2,1,12,2937.25,2,0.3,1
4681,fuel,1340.92,1.0586,0.4,1,12,2937.25,7,0.45,1
4682,food,3300.66,1.2369,0.45,0,24,106130.93,3,0.5,1
4682,groceries,221.44,0.8742,0.3,1,24,106130.93,6,0.15,1
4682,transport,653.31,0.531,0.35,0,24,106130.93,7,0.4,0
4682,shopping,5179.47,0.7698,0.6,0,24,106130.93,2,0.9,3
4682,entertainment,4382.5,0.9587,0.65,1,24,106130.93,4,1.0,3
4682,utilities,66.66,0.3799,0.25,0,24,106130.93,8,0.1,0
4682,healthcare,29.28,0.4362,0.15,0,24,106130.93,9,0.05,0
4682,investments,419.63,0.9589,0.2,0,24,106130.93,1,0.3,0
4682,fuel,2877.34,1.7131,0.4,1,24,106130.93,5,0.45,2
4683,food,6427.2,1.2751,0.45,1,3,33392.66,3,0.5,3
4683,groceries,129.56,0.9535,0.3,0,3,33392.66,5,0.15,0
4683,transport,1638.2,0.7571,0.35,1,3,33392.66,7,0.4,2
4683,shopping,20187.06,1.2472,0.6,1,3,33392.66,2,0.9,4
4683,entertainment,9243.8,0.9629,0.65,1,3,33392.66,4,1.0,4
4683,utilities,86.35,0.9114,0.25,0,3,33392.66,6,0.1,0
4683,healthcare,57.16,1.047,0.15,0,3,33392.66,9,0.05,0
4683,investments,1838.31,1.1283,0.2,1,3,33392.66,1,0.3,2
4683,fuel,1455.77,0.8343,0.4,0,3,33392.66,8,0.45,0
4684,food,3112.26,1.0552,0.45,1,18,162957.25,4,0.5,2
4684,groceries,113.71,0.7799,0.3,0,18,162957.25,8,0.15,0
4684,transport,3232.72,1.1223,0.35,0,18,162957.25,6,0.4,1
4684,shopping,14735.12,1.0437,0.6,1,18,162957.25,2,0.9,4
4684,entertainment,10503.82,0.9323,0.65,1,18,162957.25,3,1.0,4
4684,utilities,773.68,1.1618,0.25,0,18,162957.25,5,0.1,0
4684,healthcare,74.2,1.0638,0.15,1,18,162957.25,9,0.05,1
4684,investments,2608.08,1.1343,0.2,1,18,162957.25,1,0.3,2
4684,fuel,3804.13,1.2606,0.4,1,18,162957.25,7,0.45,2
4685,food,3690.26,1.2681,0.45,0,6,131946.08,3,0.5,1
4685,groceries,58.83,0.8314,0.3,1,6,131946.08,6,0.15,1
4685,transport,2176.25,1.4456,0.35,1,6,131946.08,4,0.4,2
4685,shopping,10039.54,1.1468,0.6,1,6,131946.08,1,0.9,4
4685,entertainment,2454.02,0.4356,0.65,1,6,131946.08,7,1.0,3
4685,utilities,423.82,1.4651,0.25,0,6,131946.08,5,0.1,0
4685,healthcare,173.61,1.1007,0.15,0,6,131946.08,8,0.05,0
4685,investments,120.67,0.8166,0.2,0,6,131946.08,2,0.3,0
4685,fuel,452.81,0.5051,0.4,1,6,131946.08,9,0.45,1
4686,food,3506.56,1.2932,0.45,0,12,1721.36,3,0.5,1
4686,groceries,169.5,0.878,0.3,1,12,1721.36,7,0.15,1
4686,transport,2129.25,1.2613,0.35,1,12,1721.36,6,0.4,2
4686,shopping,9246.95,1.1757,0.6,1,12,1721.36,1,0.9,4
4686,entertainment,4056.44,0.8432,0.65,0,12,1721.36,4,1.0,2
4686,utilities,1228.93,1.5094,0.25,0,12,1721.36,5,0.1,0
4686,healthcare,64.59,0.8289,0.15,1,12,1721.36,9,0.05,1
4686,investments,442.08,1.0281,0.2,1,12,1721.36,2,0.3,1
4686,fuel,877.53,0.9576,0.4,0,12,1721.36,8,0.45,0
4687,food,3870.32,1.244,0.45,1,24,146452.66,3,0.5,2
4687,groceries,74.93,0.8943,0.3,0,24,146452.66,5,0.15,0
4687,transport,714.36,0.5494,0.35,1,24,146452.66,7,0.4,1
4687,shopping,3741.32,0.4337,0.6,1,24,146452.66,4,0.9,3
4687,entertainment,13566.63,1.7244,0.65,0,24,146452.66,2,1.0,3
4687,utilities,74.35,0.7871,0.25,0,24,146452.66,6,0.1,0
4687,healthcare,14.48,0.3792,0.15,1,24,146452.66,8,0.05,1
4687,investments,1686.87,1.4344,0.2,1,24,146452.66,1,0.3,2
4687,fuel,202.74,0.2121,0.4,0,24,146452.66,9,0.45,0
4688,food,1999.68,0.743,0.45,0,3,17251.21,3,0.5,1
4688,groceries,124.71,0.4289,0.3,0,3,17251.21,9,0.15,0
4688,transport,1076.9,0.6683,0.35,0,3,17251.21,8,0.4,0
4688,shopping,15511.71,1.3957,0.6,1,3,17251.21,1,0.9,4
4688,entertainment,5867.48,0.8672,0.65,1,3,17251.21,2,1.0,4
4688,utilities,566.38,1.1124,0.25,1,3,17251.21,5,0.1,1
4688,healthcare,871.54,1.5134,0.15,1,3,17251.21,7,0.05,1
4688,investments,239.05,0.3532,0.2,0,3,17251.21,4,0.3,0
4688,fuel,1382.25,1.0303,0.4,1,3,17251.21,6,0.45,1
4689,food,2468.89,0.8203,0.45,1,18,113813.57,4,0.5,2
4689,groceries,1090.28,1.4881,0.3,1,18,113813.57,2,0.15,1
4689,transport,3225.84,1.1407,0.35,0,18,113813.57,5,0.4,1
4689,shopping,330.84,0.0283,0.6,0,18,113813.57,9,0.9,1
4689,entertainment,4150.81,0.4752,0.65,0,18,113813.57,6,1.0,2
4689,utilities,1758.7,1.5775,0.25,0,18,113813.57,3,0.1,1
4689,healthcare,35.65,0.9799,0.15,0,18,113813.57,8,0.05,0
4689,investments,2243.76,1.3818,0.2,0,18,113813.57,1,0.3,1
4689,fuel,1188.54,0.7717,0.4,0,18,113813.57,7,0.45,0
4690,food,2938.94,0.997,0.45,0,6,186525.25,4,0.5,1
4690,groceries,703.97,1.3006,0.3,1,6,186525.25,3,0.15,1
4690,transport,1336.55,0.7889,0.35,0,6,186525.25,7,0.4,0
4690,shopping,8961.44,0.7704,0.6,0,6,186525.25,2,0.9,3
4690,entertainment,6455.28,0.7863,0.65,1,6,186525.25,5,1.0,4
4690,utilities,92.61,1.0835,0.25,1,6,186525.25,6,0.1,1
4690,healthcare,34.76,0.9195,0.15,1,6,186525.25,8,0.05,1
4690,investments,266.05,0.7891,0.2,0,6,186525.25,1,0.3,0
4690,fuel,406.72,0.2808,0.4,0,6,186525.25,9,0.45,0
4691,food,695.44,0.257,0.45,0,12,1943.7,8,0.5,0
4691,groceries,237.14,1.039,0.3,0,12,1943.7,4,0.15,0
4691,transport,1593.2,1.0838,0.35,1,12,1943.7,5,0.4,2
4691,shopping,12721.89,1.1587,0.6,1,12,1943.7,2,0.9,4
4691,entertainment,8736.88,1.17,0.65,1,12,1943.7,3,1.0,4
4691,utilities,217.94,0.8365,0.25,0,12,1943.7,7,0.1,0
4691,healthcare,17.05,0.1678,0.15,0,12,1943.7,9,0.05,0
4691,investments,660.05,1.0366,0.2,0,12,1943.7,1,0.3,0
4691,fuel,1321.14,1.0263,0.4,1,12,1943.7,6,0.45,1
4692,food,1665.99,0.5138,0.45,1,24,108487.1,4,0.5,2
4692,groceries,205.5,0.7652,0.3,0,24,108487.1,5,0.15,0
4692,transport,1721.81,0.9611,0.35,1,24,108487.1,7,0.4,2
4692,shopping,3753.8,0.9353,0.6,0,24,108487.1,2,0.9,2
4692,entertainment,10678.6,2.7495,0.65,1,24,108487.1,1,1.0,4
4692,utilities,143.56,0.636,0.25,0,24,108487.1,8,0.1,0
4692,healthcare,1288.91,1.9824,0.15,1,24,108487.1,6,0.05,1
4692,investments,738.3,1.1476,0.2,1,24,108487.1,3,0.3,1
4692,fuel,761.34,0.5752,0.4,0,24,108487.1,9,0.45,0
4693,food,2853.31,0.9096,0.45,0,3,25338.15,4,0.5,1
4693,groceries,54.23,0.4843,0.3,0,3,25338.15,8,0.15,0
4693,transport,1724.58,1.0168,0.35,1,3,25338.15,6,0.4,2
4693,shopping,10091.38,1.0754,0.6,0,3,25338.15,2,0.9,3
4693,entertainment,4516.88,0.5891,0.65,0,3,25338.15,5,1.0,2
4693,utilities,82.03,0.598,0.25,0,3,25338.15,9,0.1,0
4693,healthcare,339.52,1.3826,0.15,1,3,25338.15,7,0.05,1
4693,investments,1727.24,1.1358,0.2,1,3,25338.15,1,0.3,2
4693,fuel,5157.05,1.8566,0.4,0,3,25338.15,3,0.45,2
4694,food,1230.42,0.5141,0.45,1,18,88457.5,7,0.5,1
4694,groceries,107.46,1.0541,0.3,1,18,88457.5,4,0.15,1
4694,transport,1483.63,1.0637,0.35,0,18,88457.5,5,0.4,0
4694,shopping,8107.11,0.801,0.6,1,18,88457.5,2,0.9,4
4694,entertainment,6418.22,0.92,0.65,1,18,88457.5,3,1.0,4
4694,utilities,70.23,1.063,0.25,0,18,88457.5,6,0.1,0
4694,healthcare,880.82,1.6946,0.15,0,18,88457.5,8,0.05,0
4694,investments,231.53,0.8823,0.2,0,18,88457.5,1,0.3,0
4694,fuel,123.06,0.101,0.4,1,18,88457.5,9,0.45,1
4695,food,2197.86,0.6667,0.45,0,6,217951.61,6,0.5,1
4695,groceries,159.92,1.039,0.3,0,6,217951.61,4,0.15,0
4695,transport,1843.89,1.0503,0.35,1,6,217951.61,7,0.4,2
4695,shopping,20735.23,1.411,0.6,1,6,217951.61,1,0.9,4
4695,entertainment,11956.38,1.1518,0.65,0,6,217951.61,2,1.0,3
4695,utilities,683.92,1.1687,0.25,1,6,217951.61,5,0.1,1
4695,healthcare,56.47,1.0973,0.15,1,6,217951.61,8,0.05,1
4695,investments,204.58,0.5862,0.2,0,6,217951.61,3,0.3,0
4695,fuel,156.98,0.101,0.4,0,6,217951.61,9,0.45,0
4696,food,4754.06,1.2831,0.45,1,12,2636.36,3,0.5,2
4696,groceries,617.14,1.2013,0.3,0,12,2636.36,4,0.15,0
4696,transport,1425.99,0.9615,0.35,0,12,2636.36,6,0.4,0
4696,shopping,20931.3,1.5164,0.6,0,12,2636.36,1,0.9,3
4696,entertainment,4643.43,0.6683,0.65,0,12,2636.36,5,1.0,2
4696,utilities,56.88,0.7734,0.25,1,12,2636.36,7,0.1,1
4696,healthcare,273.48,1.198,0.15,0,12,2636.36,9,0.05,0
4696,investments,618.67,1.003,0.2,0,12,2636.36,2,0.3,0
4696,fuel,961.47,0.8,0.4,1,12,2636.36,8,0.45,1
4697,food,2107.6,0.7861,0.45,1,24,165074.29,6,0.5,2
4697,groceries,1016.54,1.2654,0.3,0,24,165074.29,3,0.15,0
4697,transport,1380.25,0.8375,0.35,1,24,165074.29,7,0.4,1
4697,shopping,12198.37,1.1179,0.6,1,24,165074.29,2,0.9,4
4697,entertainment,4837.76,0.7426,0.65,1,24,165074.29,4,1.0,3
4697,utilities,882.2,1.3492,0.25,0,24,165074.29,5,0.1,0
4697,healthcare,15.01,0.1678,0.15,1,24,165074.29,9,0.05,1
4697,investments,2190.36,1.1849,0.2,0,24,165074.29,1,0.3,1
4697,fuel,1219.32,0.9071,0.4,0,24,165074.29,8,0.45,0
4698,food,2695.4,0.9137,0.45,1,3,25087.49,5,0.5,2
4698,groceries,862.28,1.3409,0.3,0,3,25087.49,4,0.15,0
4698,transport,854.44,0.4807,0.35,0,3,25087.49,8,0.4,0
4698,shopping,10039.26,0.9694,0.6,0,3,25087.49,2,0.9,3
4698,entertainment,11411.96,1.2731,0.65,1,3,25087.49,3,1.0,4
4698,utilities,104.18,1.0886,0.25,0,3,25087.49,7,0.1,0
4698,healthcare,5.83,0.1678,0.15,0,3,25087.49,9,0.05,0
4698,investments,293.2,0.9639,0.2,1,3,25087.49,1,0.3,1
4698,fuel,2799.24,1.3253,0.4,0,3,25087.49,6,0.45,1
4699,food,5573.72,1.0542,0.45,1,18,186312.28,4,0.5,3
4699,groceries,1987.94,1.3572,0.3,0,18,186312.28,3,0.15,1
4699,transport,5682.51,1.4355,0.35,0,18,186312.28,6,0.4,2
4699,shopping,24389.9,1.2489,0.6,1,18,186312.28,2,0.9,4
4699,entertainment,8441.76,0.7351,0.65,1,18,186312.28,5,1.0,4
4699,utilities,957.46,1.109,0.25,1,18,186312.28,7,0.1,1
4699,healthcare,25.05,0.1678,0.15,0,18,186312.28,9,0.05,0
4699,investments,4555.61,1.3111,0.2,0,18,186312.28,1,0.3,1
4699,fuel,3851.35,1.1374,0.4,0,18,186312.28,8,0.45,1
4700,food,1361.42,0.4096,0.45,1,6,249925.87,8,0.5,1
4700,groceries,317.38,1.0365,0.3,0,6,249925.87,4,0.15,0
4700,transport,4739.44,1.4941,0.35,0,6,249925.87,3,0.4,1
4700,shopping,22012.51,1.3861,0.6,0,6,249925.87,1,0.9,3
4700,entertainment,4912.7,0.5487,0.65,1,6,249925.87,7,1.0,3
4700,utilities,1099.28,1.2811,0.25,0,6,249925.87,5,0.1,0
4700,healthcare,593.57,1.2953,0.15,0,6,249925.87,9,0.05,0
4700,investments,3217.76,1.2014,0.2,0,6,249925.87,2,0.3,1
4700,fuel,4789.56,1.5091,0.4,1,6,249925.87,6,0.45,2
4701,food,9639.28,1.8072,0.45,1,12,2469.34,2,0.5,3
4701,groceries,235.42,1.0214,0.3,1,12,2469.34,5,0.15,1
4701,transport,1644.83,0.9129,0.35,1,12,2469.34,7,0.4,2
4701,shopping,12276.71,1.0998,0.6,1,12,2469.34,1,0.9,4
4701,entertainment,10518.39,1.2211,0.65,0,12,2469.34,3,1.0,3
4701,utilities,151.65,0.6201,0.25,0,12,2469.34,8,0.1,0
4701,healthcare,25.81,0.2248,0.15,1,12,2469.34,9,0.05,1
4701,investments,534.52,0.4805,0.2,1,12,2469.34,4,0.3,1
4701,fuel,2915.94,1.3455,0.4,1,12,2469.34,6,0.45,2
4702,food,6471.52,1.3926,0.45,0,24,270812.03,3,0.5,2
4702,groceries,195.24,1.0151,0.3,0,24,270812.03,5,0.15,0
4702,transport,2023.14,1.0972,0.35,1,24,270812.03,7,0.4,2
4702,shopping,9993.65,0.9626,0.6,1,24,270812.03,2,0.9,4
4702,entertainment,9700.06,1.08,0.65,0,24,270812.03,4,1.0,3
4702,utilities,759.29,1.1312,0.25,0,24,270812.03,6,0.1,0
4702,healthcare,36.42,0.9698,0.15,0,24,270812.03,9,0.05,0
4702,investments,457.58,1.0922,0.2,1,24,270812.03,1,0.3,1
4702,fuel,1599.58,1.0323,0.4,1,24,270812.03,8,0.45,2
4703,food,2337.9,1.0412,0.45,1,3,25570.78,4,0.5,2
4703,groceries,694.89,1.1836,0.3,0,3,25570.78,5,0.15,0
4703,transport,2664.43,1.1759,0.35,0,3,25570.78,6,0.4,1
4703,shopping,8073.67,0.7772,0.6,1,3,25570.78,2,0.9,4
4703,entertainment,7467.85,0.9637,0.65,1,3,25570.78,3,1.0,4
4703,utilities,61.84,0.7751,0.25,1,3,25570.78,8,0.1,1
4703,healthcare,12.71,0.349,0.15,1,3,25570.78,9,0.05,1
4703,investments,5263.38,1.5601,0.2,1,3,25570.78,1,0.3,3
4703,fuel,1279.82,0.9919,0.4,1,3,25570.78,7,0.45,1
4704,food,3293.13,0.8855,0.45,0,18,158466.71,4,0.5,1
4704,groceries,103.96,0.8138,0.3,1,18,158466.71,5,0.15,1
4704,transport,1419.74,0.608,0.35,1,18,158466.71,9,0.4,1
4704,shopping,26228.18,1.4569,0.6,0,18,158466.71,1,0.9,3
4704,entertainment,14570.67,1.2706,0.65,1,18,158466.71,3,1.0,4
4704,utilities,84.81,0.8433,0.25,1,18,158466.71,7,0.1,1
4704,healthcare,352.03,1.2819,0.15,1,18,158466.71,8,0.05,1
4704,investments,347.91,0.8021,0.2,1,18,158466.71,2,0.3,1
4704,fuel,1918.81,1.0747,0.4,1,18,158466.71,6,0.45,2
4705,food,7588.56,1.2179,0.45,0,6,235406.47,3,0.5,2
4705,groceries,138.43,0.7585,0.3,0,6,235406.47,5,0.15,0
4705,transport,1817.43,0.742,0.35,1,6,235406.47,7,0.4,2
4705,shopping,9954.08,0.7336,0.6,0,6,235406.47,2,0.9,3
4705,entertainment,17369.58,1.3375,0.65,1,6,235406.47,1,1.0,4
4705,utilities,713.67,1.1278,0.25,0,6,235406.47,4,0.1,0
4705,healthcare,436.08,1.104,0.15,1,6,235406.47,9,0.05,1
4705,investments,138.11,0.2134,0.2,1,6,235406.47,8,0.3,1
4705,fuel,2876.55,1.1455,0.4,0,6,235406.47,6,0.45,1
4706,food,2681.99,0.8685,0.45,1,12,2691.11,5,0.5,2
4706,groceries,1082.27,1.1761,0.3,1,12,2691.11,4,0.15,1
4706,transport,1610.48,0.9079,0.35,0,12,2691.11,8,0.4,1
4706,shopping,16073.52,1.2279,0.6,0,12,2691.11,2,0.9,3
4706,entertainment,10164.29,1.1279,0.65,1,12,2691.11,3,1.0,4
4706,utilities,966.2,1.3526,0.25,1,12,2691.11,6,0.1,1
4706,healthcare,17.14,0.1678,0.15,1,12,2691.11,9,0.05,1
4706,investments,2495.93,1.1333,0.2,0,12,2691.11,1,0.3,1
4706,fuel,2601.41,1.2182,0.4,1,12,2691.11,7,0.45,2
4707,food,4525.29,1.1616,0.45,1,24,189804.51,4,0.5,2
4707,groceries,243.12,1.0352,0.3,0,24,189804.51,5,0.15,0
4707,transport,2676.45,1.134,0.35,0,24,189804.51,6,0.4,1
4707,shopping,8629.78,0.86,0.6,0,24,189804.51,3,0.9,3
4707,entertainment,10592.63,1.2657,0.65,1,24,189804.51,2,1.0,4
4707,utilities,184.72,1.0647,0.25,0,24,189804.51,7,0.1,0
4707,healthcare,871.07,1.5671,0.15,0,24,189804.51,8,0.05,0
4707,investments,2539.1,1.2029,0.2,0,24,189804.51,1,0.3,1
4707,fuel,1299.67,0.9414,0.4,0,24,189804.51,9,0.45,0
4708,food,3274.72,0.8695,0.45,0,3,32572.55,4,0.5,1
4708,groceries,44.84,1.0818,0.3,0,3,32572.55,5,0.15,0
4708,transport,1939.46,0.9179,0.35,0,3,32572.55,6,0.4,1
4708,shopping,16583.7,1.1287,0.6,1,3,32572.55,2,0.9,4
4708,entertainment,10262.15,1.0421,0.65,1,3,32572.55,3,1.0,4
4708,utilities,57.38,0.8296,0.25,0,3,32572.55,7,0.1,0
4708,healthcare,23.42,0.6409,0.15,1,3,32572.55,9,0.05,1
4708,investments,7604.26,1.515,0.2,0,3,32572.55,1,0.3,2
4708,fuel,853.7,0.5455,0.4,1,3,32572.55,8,0.45,1
4709,food,115.24,0.0633,0.45,1,18,70573.02,8,0.5,1
4709,groceries,548.32,1.434,0.3,0,18,70573.02,4,0.15,0
4709,transport,1020.26,1.0402,0.35,1,18,70573.02,6,0.4,1
4709,shopping,8206.05,1.0539,0.6,1,18,70573.02,2,0.9,4
4709,entertainment,5883.15,1.1246,0.65,1,18,70573.02,3,1.0,4
4709,utilities,432.7,1.477,0.25,0,18,70573.02,5,0.1,0
4709,healthcare,5.05,0.1678,0.15,0,18,70573.02,9,0.05,0
4709,investments,231.98,1.0491,0.2,0,18,70573.02,1,0.3,0
4709,fuel,1348.18,1.1051,0.4,0,18,70573.02,7,0.45,0
4710,food,1177.87,0.8012,0.45,1,6,134511.87,5,0.5,1
4710,groceries,89.54,1.0478,0.3,1,6,134511.87,4,0.15,1
4710,transport,1016.18,1.0201,0.35,1,6,134511.87,6,0.4,1
4710,shopping,10385.95,1.178,0.6,1,6,134511.87,2,0.9,4
4710,entertainment,4004.46,0.8663,0.65,0,6,134511.87,3,1.0,2
4710,utilities,36.46,0.6048,0.25,1,6,134511.87,8,0.1,1
4710,healthcare,26.9,0.9732,0.15,0,6,134511.87,9,0.05,0
4710,investments,1617.55,1.3342,0.2,0,6,134511.87,1,0.3,1
4710,fuel,952.16,1.0323,0.4,0,6,134511.87,7,0.45,0
4711,food,951.55,0.3482,0.45,0,12,1650.22,8,0.5,0
4711,groceries,73.42,0.8289,0.3,1,12,1650.22,4,0.15,1
4711,transport,1210.65,0.97,0.35,0,12,1650.22,6,0.4,0
4711,shopping,10133.18,1.3721,0.6,1,12,1650.22,1,0.9,4
4711,entertainment,4533.46,1.2,0.65,1,12,1650.22,3,1.0,3
4711,utilities,55.02,0.8155,0.25,0,12,1650.22,7,0.1,0
4711,healthcare,22.35,0.7207,0.15,0,12,1650.22,9,0.05,0
4711,investments,1936.73,1.6229,0.2,0,12,1650.22,2,0.3,1
